season,week,offense,defense,down,togo,yardline,margin,seconds,playType,player,passer,airYards,caught,yards,touchdown,shotgun,manZone,coverage,rushers,shell,box,afterCatch
2024,11,NYJ,IND,2,10,38,-2,1132,pass,00-0038120,00-0023459,-3,1,-2,0,1,zone,cover_2,4,base,6,1
2024,11,NYJ,IND,3,12,40,-2,1083,pass,00-0034270,00-0023459,9,0,0,0,1,man,cover_1,6,nickel,6,0
2024,11,IND,NYJ,1,10,82,-1,1070,run,00-0039164,,,,5,0,1,,,,nickel,6,
2024,11,IND,NYJ,2,15,87,-1,1012,pass,00-0036252,00-0039164,-2,1,-2,0,1,man,cover_1,4,nickel,6,0
2024,11,IND,NYJ,3,17,89,-1,972,pass,00-0036223,00-0039164,-4,0,0,0,1,man,cover_1,4,nickel,6,0
2024,11,NYJ,IND,1,10,59,1,957,pass,00-0031381,00-0023459,4,1,24,0,0,man,cover_1,5,nickel,6,20
2024,11,NYJ,IND,1,10,35,1,916,run,00-0038120,,,,3,0,1,,,,base,7,
2024,11,NYJ,IND,2,7,32,1,900,pass,00-0031381,00-0023459,0,1,5,0,1,zone,cover_2,4,nickel,6,5
2024,11,NYJ,IND,3,2,27,1,862,run,00-0038120,,,,16,0,0,,,,nickel,7,
2024,11,NYJ,IND,1,14,15,1,816,run,00-0039794,,,,4,0,1,,,,nickel,6,
2024,11,NYJ,IND,2,10,11,1,788,pass,00-0036510,00-0023459,1,1,11,1,0,zone,cover_2,5,nickel,6,10
2024,11,IND,NYJ,1,10,70,-8,783,pass,,00-0039164,5,0,0,0,1,man,cover_1,5,nickel,6,0
2024,11,IND,NYJ,2,10,70,-8,776,pass,00-0036252,00-0039164,12,1,20,0,1,man,cover_1,4,nickel,6,8
2024,11,IND,NYJ,1,10,50,-8,752,pass,00-0033217,00-0039164,7,0,0,0,1,man,cover_1,4,nickel,6,0
2024,11,IND,NYJ,2,10,50,-8,749,pass,00-0036252,00-0039164,5,1,8,0,1,man,cover_1,4,nickel,6,3
2024,11,IND,NYJ,3,2,42,-8,718,pass,00-0033217,00-0039164,12,1,12,0,0,man,cover_0,6,base,6,0
2024,11,IND,NYJ,1,10,30,-8,687,pass,00-0037664,00-0039164,18,1,19,0,1,man,cover_1,6,base,7,1
2024,11,IND,NYJ,1,10,11,-8,660,run,00-0036223,,,,1,0,1,,,,base,7,
2024,11,IND,NYJ,2,9,10,-8,616,pass,00-0038997,00-0039164,6,1,10,1,1,man,cover_1,4,nickel,6,4
2024,11,IND,NYJ,0,0,2,-2,611,pass,00-0033217,00-0039164,0,0,0,0,0,man,cover_1,5,base,6,0
2024,11,NYJ,IND,1,10,70,2,611,run,00-0038120,,,,1,0,0,,,,nickel,6,
2024,11,NYJ,IND,2,9,69,2,572,pass,00-0038120,00-0023459,-5,1,-5,0,1,man,cover_1,4,nickel,6,0
2024,11,NYJ,IND,3,14,74,2,529,pass,00-0038496,00-0023459,17,1,17,0,1,zone,cover_3,3,dime,4,0
2024,11,NYJ,IND,1,10,57,2,489,pass,00-0037740,00-0023459,-2,1,4,0,0,man,cover_1,4,nickel,6,6
2024,11,NYJ,IND,2,6,53,2,453,run,00-0039794,,,,2,0,0,,,,nickel,6,
2024,11,NYJ,IND,2,14,61,2,428,pass,00-0039920,00-0023459,10,1,10,0,1,man,cover_1,4,nickel,6,0
2024,11,NYJ,IND,3,4,51,2,381,pass,00-0037805,00-0023459,5,1,6,0,1,zone,cover_4,5,nickel,6,1
2024,11,NYJ,IND,1,10,45,2,340,run,00-0038120,,,,1,0,0,,,,base,7,
2024,11,NYJ,IND,2,9,44,2,295,pass,00-0031381,00-0023459,4,1,19,0,1,zone,cover_2,4,nickel,6,15
2024,11,NYJ,IND,1,10,25,2,253,run,00-0038120,,,,0,0,1,,,,nickel,7,
2024,11,NYJ,IND,2,10,25,2,213,pass,00-0031381,00-0023459,2,0,0,0,0,man,cover_1,4,nickel,6,0
2024,11,NYJ,IND,3,10,25,2,210,pass,00-0038120,00-0023459,-2,1,8,0,1,man,2_man,3,dime,5,10
2024,11,IND,NYJ,1,10,70,-5,161,run,00-0039164,,,,4,0,1,,,,nickel,6,
2024,11,IND,NYJ,2,6,66,-5,134,pass,00-0037664,00-0039164,29,1,39,0,1,man,2_man,4,nickel,6,10
2024,11,IND,NYJ,1,10,27,-5,120,pass,00-0038997,00-0039164,16,1,17,0,1,zone,combo,4,nickel,6,1
2024,11,IND,NYJ,1,10,10,-5,99,pass,00-0036252,00-0039164,3,1,4,0,1,man,cover_0,4,nickel,8,1
2024,11,IND,NYJ,2,6,6,-5,92,run,00-0036223,,,,2,0,1,,,,base,7,
2024,11,IND,NYJ,3,4,4,-5,51,run,00-0039164,,,,4,1,1,,,,nickel,6,
2024,11,IND,NYJ,0,0,2,1,46,run,00-0036223,,,,0,0,0,,,,nickel,7,
2024,11,NYJ,IND,1,10,70,-1,46,pass,,00-0023459,0,0,-10,0,1,zone,cover_6,4,nickel,6,0
2024,11,NYJ,IND,2,23,83,-1,23,pass,00-0038120,00-0023459,4,1,11,0,1,man,2_man,4,nickel,4,7
2024,11,NYJ,IND,3,7,67,-1,13,pass,,00-0023459,0,0,-5,0,1,man,2_man,3,dime,3,0
2024,11,JAX,DET,1,10,69,0,3595,run,00-0039893,,,,4,0,1,,,,base,7,
2024,11,JAX,DET,2,6,65,0,3556,pass,00-0033881,00-0036972,4,1,4,0,0,man,2_man,4,base,6,0
2024,11,JAX,DET,3,2,61,0,3514,pass,00-0033881,00-0036972,2,1,3,0,1,man,cover_1,5,base,6,1
2024,11,JAX,DET,1,10,58,0,3479,run,00-0036973,,,,5,0,0,,,,base,7,
2024,11,JAX,DET,2,5,53,0,3440,pass,00-0038935,00-0036972,0,1,6,0,1,man,cover_1,4,base,6,6
2024,11,JAX,DET,1,10,47,0,3403,pass,00-0039893,00-0036972,-4,1,2,0,0,zone,cover_2,5,base,7,6
2024,11,JAX,DET,2,8,45,0,3366,run,00-0035628,,,,0,0,0,,,,base,7,
2024,11,JAX,DET,3,8,45,0,3322,run,00-0036972,,,,5,0,1,man,cover_1,4,nickel,5,
2024,11,DET,JAX,1,10,70,-3,3276,pass,00-0036534,00-0033106,9,1,22,0,0,man,cover_1,4,base,6,13
2024,11,DET,JAX,1,10,48,-3,3232,pass,00-0036963,00-0033106,5,1,6,0,1,man,cover_1,4,nickel,6,1
2024,11,DET,JAX,2,4,42,-3,3201,run,00-0035685,,,,5,0,0,,,,nickel,6,
2024,11,DET,JAX,1,10,37,-3,3161,run,00-0035685,,,,9,0,0,,,,base,8,
2024,11,DET,JAX,2,1,28,-3,3134,pass,00-0035685,00-0033106,2,1,5,0,1,zone,cover_2,4,base,5,3
2024,11,DET,JAX,1,5,18,-3,3076,pass,,00-0033106,-8,0,0,0,0,zone,cover_2,4,nickel,6,0
2024,11,DET,JAX,2,5,18,-3,3070,pass,00-0036963,00-0033106,5,1,11,0,1,zone,cover_2,4,nickel,5,6
2024,11,DET,JAX,1,7,7,-3,3029,run,00-0035685,,,,5,0,0,,,,nickel,7,
2024,11,DET,JAX,2,2,2,-3,3002,run,00-0035685,,,,2,1,1,,,,nickel,7,
2024,11,JAX,DET,1,10,70,-4,2999,pass,00-0033881,00-0036972,9,1,9,0,1,zone,cover_6,4,base,6,0
2024,11,JAX,DET,2,1,61,-4,2960,run,00-0036973,,,,0,0,0,,,,base,7,
2024,11,JAX,DET,3,1,61,-4,2921,run,00-0036973,,,,-1,0,1,,,,base,6,
2024,11,DET,JAX,1,10,93,4,2873,pass,00-0033375,00-0033106,4,1,4,0,0,zone,cover_2,4,nickel,5,0
2024,11,DET,JAX,2,6,89,4,2849,run,00-0039139,,,,3,0,1,,,,nickel,6,
2024,11,DET,JAX,3,3,86,4,2811,pass,00-0036963,00-0033106,4,1,5,0,1,man,cover_1,4,nickel,6,1
2024,11,DET,JAX,1,10,81,4,2782,pass,,00-0033106,-6,0,0,0,1,zone,cover_2,4,nickel,5,0
2024,11,DET,JAX,2,10,81,4,2778,pass,00-0036963,00-0033106,15,1,18,0,0,man,cover_1,4,base,7,3
2024,11,DET,JAX,1,10,63,4,2744,run,00-0039139,,,,1,0,0,,,,nickel,7,
2024,11,DET,JAX,2,9,62,4,2715,run,00-0039139,,,,8,0,0,,,,nickel,6,
2024,11,DET,JAX,3,1,54,4,2700,pass,00-0037240,00-0033106,14,0,0,0,0,man,cover_1,5,nickel,6,0
2024,11,DET,JAX,4,1,54,4,2696,run,00-0033106,,,,3,0,0,,,,nickel,7,
2024,11,DET,JAX,1,10,51,4,2666,pass,00-0037240,00-0033106,5,1,24,0,0,man,cover_1,4,nickel,6,19
2024,11,DET,JAX,1,10,27,4,2632,run,00-0039139,,,,23,0,0,,,,base,7,
2024,11,DET,JAX,1,4,4,4,2591,run,00-0039139,,,,3,0,0,,,,nickel,6,
2024,11,DET,JAX,2,1,1,4,2552,run,00-0039139,,,,1,1,0,,,,,9,
2024,11,JAX,DET,1,10,70,-11,2546,run,00-0036973,,,,1,0,0,,,,base,7,
2024,11,JAX,DET,2,14,74,-11,2508,pass,00-0033881,00-0036972,18,0,0,0,1,man,cover_1,4,nickel,4,0
2024,11,JAX,DET,3,14,74,-11,2504,pass,00-0036973,00-0036972,-3,1,-3,0,1,zone,cover_3,4,nickel,6,0
2024,11,DET,JAX,1,10,64,11,2451,pass,00-0036963,00-0033106,2,1,11,0,1,zone,cover_6,4,nickel,6,0
2024,11,DET,JAX,1,10,53,11,2419,run,00-0035685,,,,11,0,0,,,,nickel,6,
2024,11,DET,JAX,1,10,42,11,2388,run,00-0035685,,,,8,0,0,,,,nickel,6,
2024,11,DET,JAX,2,2,34,11,2361,run,00-0035685,,,,5,0,0,,,,nickel,6,
2024,11,DET,JAX,1,10,29,11,2320,pass,00-0036963,00-0033106,12,1,12,0,0,man,cover_1,5,nickel,6,0
2024,11,DET,JAX,1,10,17,11,2281,pass,00-0035685,00-0033106,-2,1,6,0,1,man,cover_1,5,nickel,5,8
2024,11,DET,JAX,2,4,11,11,2246,run,00-0033106,,,,5,0,0,man,cover_0,5,base,7,
2024,11,DET,JAX,1,6,6,11,2204,run,00-0035685,,,,6,1,1,,,,nickel,7,
2024,11,JAX,DET,1,10,70,-18,2199,pass,00-0036973,00-0036972,1,1,8,0,0,zone,cover_2,5,base,7,7
2024,11,JAX,DET,2,2,62,-18,2161,run,00-0036973,,,,3,0,1,,,,base,7,
2024,11,JAX,DET,1,10,59,-18,2121,pass,00-0036331,00-0036972,33,0,0,0,0,man,cover_1,5,base,7,0
2024,11,JAX,DET,2,10,59,-18,2115,pass,00-0036196,00-0036972,19,0,0,0,1,man,cover_1,5,base,7,0
2024,11,JAX,DET,3,10,59,-18,2110,pass,00-0039893,00-0036972,29,0,0,0,1,man,cover_1,6,nickel,6,0
2024,11,DET,JAX,1,10,84,18,2098,pass,00-0039139,00-0033106,-3,1,54,0,0,man,cover_1,4,nickel,5,57
2024,11,DET,JAX,1,10,30,18,2058,run,00-0039139,,,,3,0,1,,,,nickel,7,
2024,11,DET,JAX,2,7,27,18,2017,run,00-0039139,,,,0,0,0,,,,base,6,
2024,11,DET,JAX,3,7,27,18,1973,pass,00-0036963,00-0033106,4,1,27,1,1,man,cover_1,4,dime,6,23
2024,11,JAX,DET,1,10,70,-25,1966,run,00-0036973,,,,3,0,1,,,,base,7,
2024,11,JAX,DET,2,7,67,-25,1939,pass,00-0036887,00-0036972,3,1,3,0,1,man,cover_1,4,base,5,0
2024,11,JAX,DET,3,4,64,-25,1920,pass,00-0036196,00-0036972,3,1,3,0,1,zone,cover_2,4,nickel,5,0
2024,11,JAX,DET,4,1,61,-25,1884,run,00-0036972,,,,2,0,0,,,,base,8,
2024,11,JAX,DET,1,10,59,-25,1860,pass,00-0039893,00-0036972,15,1,24,0,1,man,cover_1,4,base,6,9
2024,11,JAX,DET,1,15,40,-25,1846,pass,,00-0036972,11,0,0,0,1,man,cover_1,4,nickel,5,0
2024,11,JAX,DET,2,15,40,-25,1839,pass,00-0038606,00-0036972,5,1,10,0,1,zone,cover_2,4,nickel,6,5
2024,11,JAX,DET,3,5,30,-25,1817,pass,00-0033881,00-0036972,5,1,7,0,1,zone,cover_2,5,nickel,6,2
2024,11,JAX,DET,1,10,23,-25,1813,run,00-0036973,,,,1,0,1,,,,nickel,6,
2024,11,JAX,DET,2,9,22,-25,1808,pass,00-0033881,00-0036972,2,1,5,0,1,man,2_man,5,nickel,6,3
2024,11,DET,JAX,1,10,80,22,1800,run,00-0033106,,,,5,0,1,zone,cover_2,4,base,5,
2024,11,DET,JAX,2,5,75,22,1766,pass,00-0037240,00-0033106,6,1,5,0,0,man,cover_1,4,nickel,6,-1
2024,11,DET,JAX,1,10,70,22,1720,run,00-0035685,,,,6,0,1,,,,nickel,7,
2024,11,DET,JAX,2,4,64,22,1685,pass,00-0037240,00-0033106,19,1,64,1,0,zone,cover_3,4,base,6,45
2024,11,JAX,DET,1,10,70,-29,1675,pass,00-0036973,00-0036972,0,1,1,0,1,zone,cover_2,5,base,6,1
2024,11,JAX,DET,2,9,69,-29,1643,pass,00-0036196,00-0036972,36,0,0,0,1,man,cover_1,4,nickel,6,0
2024,11,JAX,DET,3,9,69,-29,1637,pass,00-0038606,00-0036972,13,0,0,0,1,man,cover_1,6,nickel,6,0
2024,11,DET,JAX,1,10,83,29,1625,pass,00-0036963,00-0033106,15,1,26,0,0,man,cover_1,4,base,6,11
2024,11,DET,JAX,1,10,57,29,1594,run,00-0035685,,,,1,0,0,,,,base,8,
2024,11,DET,JAX,2,9,56,29,1567,pass,00-0037240,00-0033106,6,0,0,0,1,man,cover_1,4,base,6,0
2024,11,DET,JAX,3,9,56,29,1563,pass,00-0037240,00-0033106,20,1,22,0,1,zone,cover_3,4,dime,5,2
2024,11,DET,JAX,1,10,34,29,1515,pass,00-0035685,00-0033106,3,1,9,0,1,zone,cover_2,4,nickel,6,6
2024,11,DET,JAX,2,1,25,29,1472,run,00-0035685,,,,5,0,0,,,,nickel,7,
2024,11,DET,JAX,1,10,35,29,1444,run,00-0033106,,,,8,0,0,man,cover_1,4,nickel,7,
2024,11,DET,JAX,2,2,27,29,1399,run,00-0035685,,,,4,0,0,,,,base,7,
2024,11,DET,JAX,1,10,23,29,1358,run,00-0036963,,,,-4,0,0,,,,nickel,7,
2024,11,DET,JAX,1,10,22,29,1316,run,00-0035685,,,,5,0,0,,,,base,7,
2024,11,DET,JAX,2,5,17,29,1286,run,00-0035685,,,,2,0,0,,,,base,7,
2024,11,DET,JAX,3,3,15,29,1242,run,00-0035685,,,,1,0,1,,,,nickel,6,
2024,11,DET,JAX,4,2,14,29,1205,pass,00-0033375,00-0033106,8,1,9,0,1,man,cover_1,4,nickel,6,1
2024,11,DET,JAX,1,5,5,29,1161,pass,00-0036754,00-0033106,5,1,5,1,1,man,cover_0,4,base,5,0
2024,11,JAX,DET,1,10,70,-36,1150,run,00-0036973,,,,2,0,0,,,,base,7,
2024,11,JAX,DET,2,8,68,-36,1113,pass,00-0039893,00-0036972,14,1,21,0,1,zone,cover_2,4,nickel,6,7
2024,11,JAX,DET,1,10,41,-36,1076,run,00-0036973,,,,9,0,0,,,,nickel,6,
2024,11,JAX,DET,2,1,32,-36,1046,pass,00-0036887,00-0036972,28,0,0,0,1,man,2_man,4,nickel,6,0
2024,11,DET,JAX,1,10,96,36,1038,run,00-0039139,,,,16,0,0,,,,nickel,7,
2024,11,DET,JAX,1,10,80,36,1002,pass,00-0033375,00-0033106,20,0,0,0,0,man,cover_1,4,nickel,6,0
2024,11,DET,JAX,2,10,80,36,997,run,00-0039139,,,,7,0,0,,,,base,8,
2024,11,DET,JAX,3,3,73,36,956,pass,00-0036963,00-0033106,11,1,23,0,1,man,cover_1,4,nickel,5,12
2024,11,DET,JAX,1,10,50,36,914,run,00-0037240,,,,2,0,0,,,,base,8,
2024,11,DET,JAX,2,8,48,36,900,run,00-0039139,,,,4,0,0,,,,nickel,7,
2024,11,DET,JAX,3,4,44,36,867,pass,00-0036963,00-0033106,21,1,22,0,1,zone,cover_3,4,nickel,5,1
2024,11,DET,JAX,1,10,22,36,843,pass,00-0033375,00-0033106,6,1,13,0,0,zone,cover_2,4,nickel,5,7
2024,11,DET,JAX,1,9,9,36,807,pass,00-0036963,00-0033106,9,1,9,1,0,man,cover_1,5,nickel,6,0
2024,11,JAX,DET,1,10,70,-43,803,run,00-0036973,,,,-1,0,0,,,,base,7,
2024,11,JAX,DET,2,11,71,-43,763,pass,00-0039893,00-0036972,5,1,12,0,1,man,cover_1,4,nickel,5,7
2024,11,JAX,DET,1,10,59,-43,724,run,00-0036973,,,,2,0,0,,,,nickel,7,
2024,11,JAX,DET,2,8,57,-43,682,pass,00-0039893,00-0036972,5,1,23,0,1,man,cover_1,6,nickel,6,18
2024,11,JAX,DET,1,10,34,-43,644,run,00-0035628,,,,3,0,1,,,,nickel,6,
2024,11,JAX,DET,2,7,31,-43,607,pass,00-0036331,00-0036972,30,0,0,0,1,man,cover_1,5,nickel,6,0
2024,11,JAX,DET,3,7,31,-43,602,pass,00-0038606,00-0036972,21,0,0,0,1,man,cover_1,5,nickel,5,0
2024,11,JAX,DET,4,7,31,-43,597,pass,,00-0036972,0,0,-9,0,1,man,cover_1,6,nickel,7,0
2024,11,DET,JAX,1,10,59,43,593,run,00-0035567,,,,19,0,0,,,,nickel,7,
2024,11,DET,JAX,1,10,40,43,553,run,00-0038550,,,,2,0,0,zone,cover_3,4,base,6,
2024,11,DET,JAX,2,8,38,43,516,run,00-0035567,,,,2,0,0,,,,nickel,6,
2024,11,DET,JAX,3,6,36,43,477,pass,00-0031428,00-0038550,6,0,0,0,1,zone,cover_2,4,nickel,6,0
2024,11,JAX,DET,1,10,70,-46,469,run,00-0036973,,,,3,0,0,,,,base,7,
2024,11,JAX,DET,2,7,67,-46,428,pass,00-0033881,00-0036972,17,0,0,0,1,man,cover_1,5,base,6,0
2024,11,JAX,DET,3,7,67,-46,423,pass,00-0039893,00-0036972,33,0,0,0,1,man,cover_1,6,nickel,6,0
2024,11,DET,JAX,1,10,74,46,405,run,00-0039364,,,,7,0,0,,,,base,8,
2024,11,DET,JAX,2,3,67,46,364,run,00-0039364,,,,-1,0,0,,,,nickel,7,
2024,11,DET,JAX,3,4,68,46,324,pass,00-0031428,00-0038550,5,1,7,0,1,man,cover_1,4,nickel,6,2
2024,11,DET,JAX,1,10,46,46,299,run,00-0039364,,,,4,0,0,,,,base,8,
2024,11,DET,JAX,2,16,52,46,255,pass,00-0032464,00-0038550,21,1,21,0,0,man,cover_1,4,base,7,0
2024,11,DET,JAX,1,10,31,46,214,run,00-0039364,,,,-2,0,0,,,,base,7,
2024,11,DET,JAX,2,12,33,46,173,pass,00-0032464,00-0038550,1,1,9,0,0,man,cover_1,4,base,6,8
2024,11,DET,JAX,3,3,24,46,127,run,00-0039364,,,,1,0,0,,,,base,8,
2024,11,DET,JAX,4,2,23,46,120,run,00-0038550,,,,3,0,0,,,,base,8,
2024,11,KC,BUF,1,10,70,0,3600,run,00-0039894,,,,7,0,1,,,,nickel,6,
2024,11,KC,BUF,2,3,63,0,3563,pass,00-0036637,00-0033873,18,0,0,0,1,man,cover_1,4,nickel,6,0
2024,11,BUF,KC,1,10,65,0,3555,pass,00-0037248,00-0034857,-4,1,1,0,1,zone,cover_2,4,nickel,6,5
2024,11,BUF,KC,2,9,64,0,3519,run,00-0037248,,,,3,0,0,,,,base,6,
2024,11,BUF,KC,3,6,61,0,3479,pass,00-0031544,00-0034857,22,1,30,0,1,man,cover_1,5,dime,5,8
2024,11,BUF,KC,1,10,31,0,3433,pass,00-0037261,00-0034857,-1,1,11,0,1,man,cover_1,4,base,7,12
2024,11,BUF,KC,1,10,20,0,3392,pass,,00-0034857,20,0,0,0,1,zone,cover_2,5,base,6,0
2024,11,BUF,KC,2,10,20,0,3386,pass,00-0037248,00-0034857,-5,1,2,0,1,zone,cover_2,4,nickel,6,7
2024,11,BUF,KC,3,8,18,0,3343,pass,00-0033282,00-0034857,4,1,15,0,1,man,cover_1,6,dime,6,11
2024,11,BUF,KC,1,3,3,0,3304,run,00-0037248,,,,3,1,0,,,,base,6,
2024,11,KC,BUF,1,10,70,-6,3300,pass,00-0035140,00-0033873,-5,0,0,0,0,zone,cover_2,4,nickel,7,0
2024,11,KC,BUF,2,10,70,-6,3295,run,00-0033923,,,,5,0,1,,,,nickel,6,
2024,11,KC,BUF,3,5,65,-6,3257,pass,,00-0033873,0,0,-6,0,1,man,cover_1,4,dime,6,0
2024,11,BUF,KC,1,10,60,6,3202,pass,00-0031544,00-0034857,28,0,0,0,1,man,cover_1,4,nickel,7,0
2024,11,BUF,KC,2,10,60,6,3197,run,00-0039875,,,,1,0,1,,,,nickel,6,
2024,11,BUF,KC,3,9,59,6,3155,pass,00-0037261,00-0034857,14,1,15,0,1,zone,cover_2,4,nickel,5,1
2024,11,BUF,KC,1,10,44,6,3115,run,00-0037248,,,,0,0,0,,,,nickel,6,
2024,11,BUF,KC,2,10,44,6,3075,run,00-0034857,,,,2,0,1,,,,nickel,5,
2024,11,BUF,KC,3,8,42,6,3033,pass,,00-0034857,-7,0,0,0,1,zone,cover_3,5,nickel,6,0
2024,11,KC,BUF,1,10,88,-6,3020,run,00-0033923,,,,4,0,1,,,,nickel,6,
2024,11,KC,BUF,2,6,84,-6,2984,pass,00-0030564,00-0033873,5,1,5,0,1,zone,cover_2,4,nickel,7,0
2024,11,KC,BUF,3,1,79,-6,2953,run,00-0033923,,,,4,0,0,,,,nickel,7,
2024,11,KC,BUF,1,10,75,-6,2916,pass,00-0039894,00-0033873,29,1,31,0,1,man,cover_1,5,nickel,6,2
2024,11,KC,BUF,1,10,44,-6,2873,run,00-0033923,,,,5,0,1,,,,nickel,6,
2024,11,KC,BUF,2,5,39,-6,2836,run,00-0033923,,,,4,0,0,,,,nickel,6,
2024,11,KC,BUF,3,1,35,-6,2794,pass,00-0037207,00-0033873,2,1,5,0,0,zone,cover_2,5,nickel,7,3
2024,11,KC,BUF,1,10,30,-6,2762,pass,00-0039894,00-0033873,0,1,6,0,1,man,2_man,4,nickel,6,6
2024,11,KC,BUF,2,4,24,-6,2723,pass,00-0030506,00-0033873,8,0,0,0,1,man,cover_1,5,nickel,8,0
2024,11,KC,BUF,3,4,24,-6,2718,pass,00-0039894,00-0033873,6,1,14,0,1,zone,cover_2,4,dime,7,8
2024,11,KC,BUF,1,10,10,-6,2700,pass,00-0039894,00-0033873,0,1,10,1,1,man,cover_1,4,nickel,6,10
2024,11,BUF,KC,1,10,70,-1,2693,pass,00-0033282,00-0034857,-1,1,1,0,1,man,cover_1,4,base,6,2
2024,11,BUF,KC,2,9,69,-1,2653,pass,00-0037248,00-0034857,5,0,0,0,0,zone,cover_9,5,nickel,6,0
2024,11,BUF,KC,1,10,64,-1,2633,run,00-0034857,,,,3,0,0,zone,cover_3,4,base,7,
2024,11,BUF,KC,2,7,61,-1,2589,run,00-0037248,,,,5,0,0,,,,nickel,7,
2024,11,BUF,KC,3,2,56,-1,2550,run,00-0034857,,,,2,0,1,,,,nickel,6,
2024,11,BUF,KC,1,10,54,-1,2508,pass,00-0035689,00-0034857,22,1,24,0,0,zone,cover_6,4,base,7,2
2024,11,BUF,KC,1,10,30,-1,2471,run,00-0037248,,,,-1,0,1,,,,base,6,
2024,11,BUF,KC,2,11,31,-1,2439,pass,00-0031544,00-0034857,23,1,25,0,1,man,cover_0,7,nickel,7,2
2024,11,BUF,KC,1,6,6,-1,2413,run,00-0037248,,,,6,1,0,,,,nickel,6,
2024,11,KC,BUF,1,10,70,-6,2408,pass,00-0039894,00-0033873,40,0,0,0,1,zone,cover_2,4,nickel,7,0
2024,11,KC,BUF,2,10,70,-6,2401,pass,,00-0033873,4,0,0,0,1,man,cover_1,6,nickel,6,0
2024,11,KC,BUF,3,10,70,-6,2396,pass,,00-0033873,0,0,-9,0,1,zone,cover_2,3,dime,6,0
2024,11,BUF,KC,1,10,41,6,2346,run,00-0037248,,,,1,0,0,,,,base,7,
2024,11,BUF,KC,2,9,40,6,2304,pass,00-0033282,00-0034857,0,0,0,0,1,zone,cover_2,5,nickel,6,0
2024,11,BUF,KC,3,9,40,6,2301,run,00-0034857,,,,6,0,1,zone,cover_2,3,dime,6,
2024,11,BUF,KC,4,3,34,6,2258,pass,00-0035689,00-0034857,3,0,0,0,1,man,cover_1,5,nickel,8,0
2024,11,KC,BUF,1,10,40,-6,2245,run,00-0033923,,,,2,0,1,,,,nickel,6,
2024,11,KC,BUF,2,8,38,-6,2210,pass,00-0036637,00-0033873,-3,1,14,0,0,zone,cover_6,4,nickel,6,17
2024,11,KC,BUF,1,10,24,-6,2174,run,00-0035140,,,,9,0,0,,,,nickel,6,
2024,11,KC,BUF,2,1,15,-6,2139,pass,00-0035140,00-0033873,-2,1,0,0,1,man,cover_1,5,nickel,8,2
2024,11,KC,BUF,3,1,15,-6,2104,run,00-0039325,,,,2,0,0,,,,nickel,6,
2024,11,KC,BUF,1,10,13,-6,2063,pass,00-0037569,00-0033873,11,1,11,0,0,zone,cover_2,4,nickel,7,0
2024,11,KC,BUF,1,2,2,-6,2017,pass,00-0033526,00-0033873,0,0,0,0,0,man,cover_0,5,nickel,8,0
2024,11,KC,BUF,2,2,2,-6,2013,run,00-0033923,,,,0,0,1,,,,nickel,6,
2024,11,KC,BUF,3,2,2,-6,1973,pass,00-0036637,00-0033873,2,1,2,1,1,man,cover_1,4,nickel,7,0
2024,11,BUF,KC,1,10,77,-1,1964,pass,00-0035689,00-0034857,5,1,5,0,1,man,cover_1,4,nickel,6,0
2024,11,BUF,KC,2,5,72,-1,1920,run,00-0035537,,,,8,0,1,,,,dime,6,
2024,11,BUF,KC,1,10,64,-1,1899,pass,00-0033282,00-0034857,20,1,21,0,1,zone,cover_2,4,dime,6,1
2024,11,BUF,KC,1,10,43,-1,1877,run,00-0035537,,,,5,0,1,,,,dime,6,
2024,11,BUF,KC,2,5,38,-1,1851,pass,00-0037261,00-0034857,2,1,4,0,1,man,2_man,4,dime,6,2
2024,11,BUF,KC,3,1,34,-1,1847,run,00-0035537,,,,6,0,1,,,,nickel,5,
2024,11,BUF,KC,1,10,28,-1,1831,pass,00-0037261,00-0034857,2,1,2,0,1,man,cover_1,4,nickel,6,0
2024,11,BUF,KC,2,8,26,-1,1827,pass,00-0033555,00-0034857,8,1,12,0,1,zone,cover_3,4,nickel,6,4
2024,11,BUF,KC,1,10,14,-1,1820,pass,00-0035537,00-0034857,9,0,0,0,1,man,cover_1,4,nickel,5,0
2024,11,BUF,KC,2,10,14,-1,1816,pass,00-0037261,00-0034857,-3,1,-1,0,1,man,cover_1,4,nickel,5,2
2024,11,BUF,KC,3,11,15,-1,1810,pass,00-0037261,00-0034857,15,0,0,0,1,man,2_man,3,nickel,5,0
2024,11,BUF,KC,1,10,70,2,1800,pass,00-0037248,00-0034857,-3,1,3,0,1,zone,cover_6,4,nickel,6,6
2024,11,BUF,KC,2,7,67,2,1761,pass,00-0037261,00-0034857,-3,0,0,0,1,man,cover_1,6,nickel,7,0
2024,11,BUF,KC,3,7,67,2,1759,pass,00-0035689,00-0034857,37,0,0,0,1,zone,cover_3,5,dime,7,0
2024,11,KC,BUF,1,10,80,-2,1746,run,00-0033923,,,,7,0,1,,,,nickel,6,
2024,11,KC,BUF,2,3,73,-2,1709,pass,00-0030506,00-0033873,1,1,2,0,1,man,cover_1,5,nickel,6,1
2024,11,KC,BUF,3,1,71,-2,1673,run,00-0033923,,,,0,0,0,,,,nickel,7,
2024,11,BUF,KC,1,10,67,2,1603,run,00-0037248,,,,2,0,0,,,,base,6,
2024,11,BUF,KC,2,8,65,2,1559,pass,00-0036640,00-0034857,3,1,5,0,1,zone,cover_2,4,base,6,2
