season,week,gameId,offense,defense,half,startYard,result,plays,netYards,firstCall,firstYards,spread,total
2023,12,2023_12_JAX_HOU,JAX,HOU,2,84,Turnover,7,36,pass,0,1,48
2023,12,2023_12_KC_LV,LV,KC,1,75,Touchdown,9,75,run,7,-9,42.5
2023,12,2023_12_KC_LV,KC,LV,2,75,Touchdown,10,75,run,4,9,42.5
2023,12,2023_12_LA_ARI,LA,ARI,1,75,Touchdown,9,75,pass,0,3,45
2023,12,2023_12_LA_ARI,ARI,LA,2,75,Punt,7,6,run,3,-3,45
2023,12,2023_12_MIA_NYJ,NYJ,MIA,1,75,Punt,5,16,run,1,-9.5,40
2023,12,2023_12_MIA_NYJ,MIA,NYJ,2,75,Field goal,6,39,run,3,9.5,40
2023,12,2023_12_NE_NYG,NYG,NE,1,75,Turnover,5,49,pass,6,-4.5,36.5
2023,12,2023_12_NE_NYG,NE,NYG,2,60,Touchdown,11,60,run,13,4.5,36.5
2023,12,2023_12_NO_ATL,NO,ATL,1,75,Punt,3,3,run,-2,2,42
2023,12,2023_12_NO_ATL,ATL,NO,2,75,Punt,6,31,run,1,-2,42
2023,12,2023_12_PIT_CIN,PIT,CIN,1,75,Punt,4,32,pass,24,2,36
2023,12,2023_12_PIT_CIN,CIN,PIT,2,75,Turnover,10,57,run,1,-2,36
2023,12,2023_12_SF_SEA,SF,SEA,1,71,Touchdown,9,71,pass,14,7,43.5
2023,12,2023_12_SF_SEA,SEA,SF,2,75,Punt,7,33,run,2,-7,43.5
2023,12,2023_12_TB_IND,TB,IND,1,75,Field goal,14,72,pass,5,-2.5,45
2023,12,2023_12_TB_IND,IND,TB,2,75,Field goal,10,57,run,-2,2.5,45
2023,12,2023_12_WAS_DAL,WAS,DAL,1,75,Punt,6,31,run,8,-13,48
2023,12,2023_12_WAS_DAL,DAL,WAS,2,75,Punt,4,17,pass,10,13,48
2023,13,2023_13_ARI_PIT,PIT,ARI,1,76,Field goal,6,65,pass,13,6,41
2023,13,2023_13_ARI_PIT,ARI,PIT,2,75,Punt,3,6,pass,0,-6,41
2023,13,2023_13_ATL_NYJ,ATL,NYJ,1,75,Punt,6,14,run,0,2,33
2023,13,2023_13_ATL_NYJ,NYJ,ATL,2,75,Field goal,8,47,pass,31,-2,33
2023,13,2023_13_CAR_TB,TB,CAR,1,75,Punt,8,24,run,8,4,37
2023,13,2023_13_CAR_TB,CAR,TB,2,75,Punt,3,-1,run,2,-4,37
2023,13,2023_13_CIN_JAX,CIN,JAX,1,78,Turnover on downs,8,29,run,4,-10,41
2023,13,2023_13_CIN_JAX,JAX,CIN,2,68,Punt,3,9,pass,0,10,41
2023,13,2023_13_CLE_LA,CLE,LA,1,75,Touchdown,9,75,pass,6,-3.5,39.5
2023,13,2023_13_CLE_LA,LA,CLE,2,83,Punt,4,25,run,18,3.5,39.5
2023,13,2023_13_DEN_HOU,HOU,DEN,1,75,Punt,3,9,run,1,3.5,47.5
2023,13,2023_13_DEN_HOU,DEN,HOU,2,75,Punt,3,-6,pass,-4,-3.5,47.5
2023,13,2023_13_DET_NO,DET,NO,1,85,Touchdown,7,85,run,4,4,47.5
2023,13,2023_13_DET_NO,NO,DET,2,75,Touchdown,10,75,pass,5,-4,47.5
2023,13,2023_13_IND_TEN,TEN,IND,1,64,Touchdown,4,64,run,3,-1.5,42
2023,13,2023_13_IND_TEN,IND,TEN,2,75,Field goal,18,70,pass,7,1.5,42
2023,13,2023_13_KC_GB,GB,KC,1,75,Touchdown,13,75,pass,9,-5.5,43.5
2023,13,2023_13_KC_GB,KC,GB,2,75,Touchdown,10,73,pass,21,5.5,43.5
2023,13,2023_13_LAC_NE,NE,LAC,1,75,Punt,3,5,pass,0,-4.5,38.5
2023,13,2023_13_LAC_NE,LAC,NE,2,75,Punt,3,0,pass,0,4.5,38.5
2023,13,2023_13_MIA_WAS,WAS,MIA,1,75,Punt,8,30,run,2,-8.5,50
2023,13,2023_13_MIA_WAS,MIA,WAS,2,75,Touchdown,9,75,run,5,8.5,50
2023,13,2023_13_SEA_DAL,DAL,SEA,1,75,Field goal,13,63,run,2,9.5,47.5
2023,13,2023_13_SEA_DAL,SEA,DAL,2,75,Touchdown,10,75,run,2,-9.5,47.5
2023,13,2023_13_SF_PHI,PHI,SF,1,75,Field goal,11,67,pass,0,-3,46.5
2023,13,2023_13_SF_PHI,SF,PHI,2,75,Touchdown,7,75,run,5,3,46.5
2023,14,2023_14_BUF_KC,KC,BUF,1,75,Turnover,8,45,run,5,2,49.5
2023,14,2023_14_BUF_KC,BUF,KC,2,75,Field goal,9,62,pass,12,-2,49.5
2023,14,2023_14_CAR_NO,CAR,NO,1,85,Punt,3,3,run,3,-5.5,39
2023,14,2023_14_CAR_NO,NO,CAR,2,66,Punt,6,10,run,4,5.5,39
2023,14,2023_14_DEN_LAC,LAC,DEN,1,75,Punt,5,4,run,8,3,45
2023,14,2023_14_DEN_LAC,DEN,LAC,2,75,Punt,3,9,pass,3,-3,45
2023,14,2023_14_DET_CHI,CHI,DET,1,69,Touchdown,8,69,run,1,-3,44.5
2023,14,2023_14_DET_CHI,DET,CHI,2,75,Punt,3,4,pass,0,3,44.5
2023,14,2023_14_GB_NYG,GB,NYG,1,76,Punt,5,19,pass,5,6,37.5
2023,14,2023_14_GB_NYG,NYG,GB,2,75,Punt,3,8,run,6,-6,37.5
2023,14,2023_14_HOU_NYJ,HOU,NYJ,1,75,Punt,5,21,run,3,3.5,33.5
2023,14,2023_14_HOU_NYJ,NYJ,HOU,2,75,Touchdown,7,75,pass,7,-3.5,33.5
2023,14,2023_14_IND_CIN,IND,CIN,1,75,Punt,3,2,pass,-7,-3,45
2023,14,2023_14_IND_CIN,CIN,IND,2,75,Touchdown,6,75,run,4,3,45
2023,14,2023_14_JAX_CLE,CLE,JAX,1,75,Touchdown,6,75,run,8,2.5,37.5
2023,14,2023_14_JAX_CLE,JAX,CLE,2,75,Turnover,3,-3,run,-6,-2.5,37.5
2023,14,2023_14_LA_BAL,BAL,LA,1,85,Punt,5,20,run,3,7.5,42
2023,14,2023_14_LA_BAL,LA,BAL,2,75,Punt,3,4,pass,-2,-7.5,42
2023,14,2023_14_MIN_LV,LV,MIN,1,80,Punt,12,27,pass,4,-3,40.5
2023,14,2023_14_MIN_LV,MIN,LV,2,86,Punt,6,3,run,6,3,40.5
2023,14,2023_14_NE_PIT,NE,PIT,1,75,Touchdown,8,75,run,0,-6,30
2023,14,2023_14_NE_PIT,PIT,NE,2,83,Punt,11,32,pass,0,6,30
2023,14,2023_14_PHI_DAL,DAL,PHI,1,75,Touchdown,10,75,pass,6,3.5,52.5
2023,14,2023_14_PHI_DAL,PHI,DAL,2,70,Turnover,4,26,run,7,-3.5,52.5
2023,14,2023_14_SEA_SF,SF,SEA,1,75,Touchdown,2,75,run,72,14.5,44.5
2023,14,2023_14_SEA_SF,SEA,SF,2,69,Punt,3,9,pass,0,-14.5,44.5
2023,14,2023_14_TB_ATL,TB,ATL,1,75,Field goal,8,38,run,6,-1.5,41.5
2023,14,2023_14_TB_ATL,ATL,TB,2,75,Punt,5,27,run,8,1.5,41.5
2023,14,2023_14_TEN_MIA,TEN,MIA,1,75,Punt,3,0,run,-1,-14,45
2023,14,2023_14_TEN_MIA,MIA,TEN,2,79,Field goal,10,77,run,6,14,45
2023,15,2023_15_ATL_CAR,ATL,CAR,1,77,Turnover on downs,10,42,run,2,3,32
2023,15,2023_15_ATL_CAR,CAR,ATL,2,60,Turnover on downs,5,30,run,21,-3,32
2023,15,2023_15_BAL_JAX,JAX,BAL,1,79,Punt,6,23,run,6,-4,42.5
2023,15,2023_15_BAL_JAX,BAL,JAX,2,75,Punt,8,18,run,6,4,42.5
2023,15,2023_15_CHI_CLE,CLE,CHI,1,75,Punt,6,19,run,6,3,38
2023,15,2023_15_CHI_CLE,CHI,CLE,2,75,Punt,3,-4,run,-4,-3,38
2023,15,2023_15_DAL_BUF,BUF,DAL,1,75,Touchdown,12,75,run,2,2,49.5
2023,15,2023_15_DAL_BUF,DAL,BUF,2,82,Punt,6,11,pass,8,-2,49.5
2023,15,2023_15_DEN_DET,DET,DEN,1,75,Punt,5,25,pass,0,5.5,49
2023,15,2023_15_DEN_DET,DEN,DET,2,75,Touchdown,10,75,run,3,-5.5,49
2023,15,2023_15_HOU_TEN,HOU,TEN,1,75,Punt,3,8,pass,6,-3,38
2023,15,2023_15_HOU_TEN,TEN,HOU,2,75,Turnover,5,15,run,-2,3,38
2023,15,2023_15_KC_NE,NE,KC,1,87,Punt,3,2,run,-1,-10,39.5
2023,15,2023_15_KC_NE,KC,NE,2,75,Field goal,10,64,pass,24,10,39.5
2023,15,2023_15_LAC_LV,LAC,LV,1,71,Punt,3,7,run,6,-3,36
2023,15,2023_15_LAC_LV,LV,LAC,2,75,Touchdown,9,75,run,4,3,36
2023,15,2023_15_MIN_CIN,CIN,MIN,1,75,Field goal,10,59,pass,0,3,41.5
2023,15,2023_15_MIN_CIN,MIN,CIN,2,92,Touchdown,8,92,run,24,-3,41.5
2023,15,2023_15_NYG_NO,NYG,NO,1,75,Field goal,8,37,pass,0,-6,39.5
2023,15,2023_15_NYG_NO,NO,NYG,2,68,Touchdown,10,68,pass,0,6,39.5
2023,15,2023_15_NYJ_MIA,MIA,NYJ,1,75,Punt,5,25,pass,8,7.5,36
2023,15,2023_15_NYJ_MIA,NYJ,MIA,2,75,Punt,3,-9,run,1,-7.5,36
2023,15,2023_15_PHI_SEA,PHI,SEA,1,75,Touchdown,15,75,run,13,5,46
2023,15,2023_15_PHI_SEA,SEA,PHI,2,75,Touchdown,9,75,pass,8,-5,46
2023,15,2023_15_PIT_IND,PIT,IND,1,62,Punt,3,0,run,0,-1.5,41.5
2023,15,2023_15_PIT_IND,IND,PIT,2,75,Punt,3,8,run,5,1.5,41.5
2023,15,2023_15_SF_ARI,ARI,SF,1,70,Touchdown,7,70,run,0,-12.5,48
2023,15,2023_15_SF_ARI,SF,ARI,2,75,Touchdown,4,75,run,-1,12.5,48
2023,15,2023_15_TB_GB,TB,GB,1,75,Field goal,9,54,pass,11,-4,41.5
2023,15,2023_15_TB_GB,GB,TB,2,75,Punt,3,3,pass,0,4,41.5
2023,15,2023_15_WAS_LA,WAS,LA,1,75,Punt,3,6,pass,6,-6.5,48.5
2023,15,2023_15_WAS_LA,LA,WAS,2,75,Touchdown,2,75,run,13,6.5,48.5
2023,16,2023_16_ARI_CHI,CHI,ARI,1,74,Punt,4,21,run,13,4.5,42
2023,16,2023_16_ARI_CHI,ARI,CHI,2,57,Field goal,4,20,pass,18,-4.5,42
2023,16,2023_16_BAL_SF,BAL,SF,1,69,Punt,3,2,run,2,-6.5,47.5
2023,16,2023_16_BAL_SF,SF,BAL,2,75,Punt,3,5,run,1,6.5,47.5
2023,16,2023_16_BUF_LAC,BUF,LAC,1,75,Punt,5,16,pass,0,13,44.5
2023,16,2023_16_BUF_LAC,LAC,BUF,2,75,Punt,5,25,pass,4,-13,44.5
2023,16,2023_16_CIN_PIT,CIN,PIT,1,75,Punt,6,22,run,0,3,39.5
2023,16,2023_16_CIN_PIT,PIT,CIN,2,75,Punt,6,20,pass,6,-3,39.5
2023,16,2023_16_CLE_HOU,CLE,HOU,1,59,Touchdown,4,59,pass,53,3,40
2023,16,2023_16_CLE_HOU,HOU,CLE,2,67,Punt,4,21,run,17,-3,40
2023,16,2023_16_DAL_MIA,DAL,MIA,1,75,Turnover,15,74,pass,9,-1.5,48.5
2023,16,2023_16_DAL_MIA,MIA,DAL,2,75,Punt,4,15,run,14,1.5,48.5
2023,16,2023_16_DET_MIN,DET,MIN,1,75,Touchdown,14,75,pass,16,2.5,47.5
2023,16,2023_16_DET_MIN,MIN,DET,2,81,Touchdown,5,81,run,1,-2.5,47.5
2023,16,2023_16_GB_CAR,CAR,GB,1,85,Punt,6,18,pass,9,-3.5,39.5
2023,16,2023_16_GB_CAR,GB,CAR,2,75,Punt,3,-7,run,5,3.5,39.5
2023,16,2023_16_IND_ATL,IND,ATL,1,75,Touchdown,13,75,pass,0,-3,44
2023,16,2023_16_IND_ATL,ATL,IND,2,75,Touchdown,8,75,run,0,3,44
2023,16,2023_16_JAX_TB,TB,JAX,1,75,Field goal,13,69,pass,8,-2,43
2023,16,2023_16_JAX_TB,JAX,TB,2,78,Turnover,3,15,run,3,2,43
2023,16,2023_16_LV_KC,KC,LV,1,68,Punt,3,-11,run,0,11,40.5
2023,16,2023_16_LV_KC,LV,KC,2,75,Punt,5,23,run,4,-11,40.5
2023,16,2023_16_NE_DEN,NE,DEN,1,75,Turnover,1,-16,pass,-16,-7,37.5
2023,16,2023_16_NE_DEN,DEN,NE,2,69,Punt,3,0,pass,-8,7,37.5
2023,16,2023_16_NO_LA,NO,LA,1,75,Punt,8,38,run,2,-4,45.5
2023,16,2023_16_NO_LA,LA,NO,2,75,Field goal,9,72,pass,41,4,45.5
2023,16,2023_16_NYG_PHI,NYG,PHI,1,75,Punt,3,1,run,2,-14,41
2023,16,2023_16_NYG_PHI,NYG,PHI,2,14,Touchdown,3,14,run,5,-14,41
2023,16,2023_16_SEA_TEN,TEN,SEA,1,75,Punt,3,-10,pass,0,-3,42
2023,16,2023_16_SEA_TEN,SEA,TEN,2,55,Field goal,9,46,run,11,3,42
2023,16,2023_16_WAS_NYJ,WAS,NYJ,1,75,Turnover,2,0,pass,0,-3,36.5
2023,16,2023_16_WAS_NYJ,NYJ,WAS,2,75,Punt,5,17,run,0,3,36.5
2023,17,2023_17_ARI_PHI,PHI,ARI,1,75,Punt,3,8,run,3,12,48
2023,17,2023_17_ARI_PHI,ARI,PHI,2,75,Touchdown,10,75,run,4,-12,48
2023,17,2023_17_ATL_CHI,ATL,CHI,1,75,Missed field goal,5,44,pass,22,-3,39
2023,17,2023_17_ATL_CHI,CHI,ATL,2,75,Field goal,6,71,pass,28,3,39
2023,17,2023_17_CAR_JAX,JAX,CAR,1,60,Field goal,12,43,run,5,3.5,38
2023,17,2023_17_CAR_JAX,CAR,JAX,2,75,Punt,3,7,run,1,-3.5,38
2023,17,2023_17_CIN_KC,CIN,KC,1,75,Field goal,14,59,pass,0,-7.5,46
2023,17,2023_17_CIN_KC,KC,CIN,2,75,Punt,3,2,run,2,7.5,46
2023,17,2023_17_DET_DAL,DET,DAL,1,75,Field goal,10,52,run,0,-5.5,53
2023,17,2023_17_DET_DAL,DAL,DET,2,75,Punt,6,9,run,3,5.5,53
2023,17,2023_17_GB_MIN,GB,MIN,1,80,Punt,3,3,pass,0,-1,42.5
2023,17,2023_17_GB_MIN,MIN,GB,2,57,Turnover on downs,10,48,pass,12,1,42.5
2023,17,2023_17_LAC_DEN,LAC,DEN,1,75,Punt,3,8,run,5,-3.5,39.5
2023,17,2023_17_LAC_DEN,DEN,LAC,2,75,Punt,6,20,run,-3,3.5,39.5
2023,17,2023_17_LA_NYG,LA,NYG,1,75,Turnover on downs,11,54,pass,14,6,43.5
2023,17,2023_17_LA_NYG,NYG,LA,2,75,Punt,6,24,pass,-1,-6,43.5
2023,17,2023_17_LV_IND,IND,LV,1,75,Touchdown,6,75,run,4,3.5,42.5
2023,17,2023_17_LV_IND,LV,IND,2,75,Touchdown,15,75,run,4,-3.5,42.5
2023,17,2023_17_MIA_BAL,MIA,BAL,1,75,Touchdown,8,75,pass,23,-3,47
2023,17,2023_17_MIA_BAL,BAL,MIA,2,18,Touchdown,3,18,run,8,3,47
2023,17,2023_17_NE_BUF,BUF,NE,1,75,Punt,3,4,pass,-15,15,40
2023,17,2023_17_NE_BUF,BUF,NE,2,75,Touchdown,8,75,run,-4,15,40
2023,17,2023_17_NO_TB,NO,TB,1,73,Touchdown,14,73,pass,4,-2.5,42.5
2023,17,2023_17_NO_TB,TB,NO,2,75,Punt,3,4,pass,0,2.5,42.5
2023,17,2023_17_NYJ_CLE,CLE,NYJ,1,75,Touchdown,7,75,run,5,6.5,33.5
2023,17,2023_17_NYJ_CLE,NYJ,CLE,2,71,Missed field goal,10,63,run,4,-6.5,33.5
2023,17,2023_17_PIT_SEA,PIT,SEA,1,75,Turnover on downs,8,34,run,4,-4.5,40.5
2023,17,2023_17_PIT_SEA,SEA,PIT,2,65,Field goal,8,41,pass,4,4.5,40.5
2023,17,2023_17_SF_WAS,SF,WAS,1,75,Field goal,11,55,run,9,14,49
2023,17,2023_17_SF_WAS,WAS,SF,2,75,Punt,3,3,run,1,-14,49
2023,17,2023_17_TEN_HOU,TEN,HOU,1,75,Punt,3,4,run,4,-5,44
2023,17,2023_17_TEN_HOU,HOU,TEN,2,80,Field goal,11,71,pass,7,5,44
2023,18,2023_18_ATL_NO,NO,ATL,1,75,Punt,4,10,pass,11,3.5,41.5
2023,18,2023_18_ATL_NO,ATL,NO,2,75,Turnover,3,2,pass,-1,-3.5,41.5
2023,18,2023_18_BUF_MIA,MIA,BUF,1,75,Turnover,5,19,pass,0,-2.5,47.5
2023,18,2023_18_BUF_MIA,BUF,MIA,2,75,Punt,8,19,pass,7,2.5,47.5
2023,18,2023_18_CHI_GB,CHI,GB,1,69,Field goal,9,37,run,-2,-2.5,45.5
2023,18,2023_18_CHI_GB,GB,CHI,2,75,Touchdown,9,75,pass,9,2.5,45.5
2023,18,2023_18_CLE_CIN,CLE,CIN,1,77,Turnover,3,6,run,4,-7.5,37
2023,18,2023_18_CLE_CIN,CIN,CLE,2,77,Punt,3,-13,pass,-1,7.5,37
2023,18,2023_18_DAL_WAS,WAS,DAL,1,75,Turnover on downs,9,42,run,15,-13,47.5
2023,18,2023_18_DAL_WAS,DAL,WAS,2,75,Touchdown,12,75,pass,12,13,47.5
2023,18,2023_18_DEN_LV,DEN,LV,1,68,Punt,3,-1,pass,0,-3.5,37.5
2023,18,2023_18_DEN_LV,LV,DEN,2,76,Punt,3,3,run,3,3.5,37.5
2023,18,2023_18_HOU_IND,IND,HOU,1,75,Field goal,10,61,run,4,-1.5,47.5
2023,18,2023_18_HOU_IND,HOU,IND,2,75,Punt,4,18,pass,23,1.5,47.5
2023,18,2023_18_JAX_TEN,JAX,TEN,1,75,Field goal,10,49,run,0,3.5,41.5
2023,18,2023_18_JAX_TEN,TEN,JAX,2,75,Touchdown,4,75,run,2,-3.5,41.5
2023,18,2023_18_KC_LAC,KC,LAC,1,75,Punt,3,6,run,6,-3.5,35
2023,18,2023_18_KC_LAC,LAC,KC,2,55,Punt,3,-1,run,6,3.5,35
2023,18,2023_18_LA_SF,SF,LA,1,75,Touchdown,12,75,pass,6,5.5,40
2023,18,2023_18_LA_SF,LA,SF,2,75,Touchdown,17,75,run,2,-5.5,40
2023,18,2023_18_MIN_DET,DET,MIN,1,75,Punt,3,4,run,4,3.5,47.5
2023,18,2023_18_MIN_DET,MIN,DET,2,75,Turnover on downs,8,46,run,1,-3.5,47.5
2023,18,2023_18_NYJ_NE,NE,NYJ,1,75,Punt,3,2,run,2,2.5,28.5
2023,18,2023_18_NYJ_NE,NYJ,NE,2,70,Punt,3,7,run,3,-2.5,28.5
2023,18,2023_18_PHI_NYG,NYG,PHI,1,75,Punt,4,15,pass,18,-4.5,43
2023,18,2023_18_PHI_NYG,PHI,NYG,2,77,Punt,7,38,pass,11,4.5,43
2023,18,2023_18_PIT_BAL,PIT,BAL,1,75,Punt,6,22,run,2,3,34
2023,18,2023_18_PIT_BAL,BAL,PIT,2,80,Punt,3,-1,run,2,-3,34
2023,18,2023_18_SEA_ARI,ARI,SEA,1,82,Punt,8,30,run,0,-2.5,48
2023,18,2023_18_SEA_ARI,SEA,ARI,2,75,Punt,4,20,run,14,2.5,48
2023,18,2023_18_TB_CAR,TB,CAR,1,75,Punt,8,28,pass,7,5,36.5
2023,18,2023_18_TB_CAR,CAR,TB,2,85,Punt,8,34,run,-1,-5,36.5
2023,19,2023_19_CLE_HOU,CLE,HOU,1,75,Punt,4,6,pass,11,2.5,45
2023,19,2023_19_CLE_HOU,HOU,CLE,2,75,Punt,5,17,run,0,-2.5,45
2023,19,2023_19_GB_DAL,GB,DAL,1,75,Touchdown,12,75,run,0,-7,52.5
2023,19,2023_19_GB_DAL,DAL,GB,2,76,Field goal,11,60,pass,13,7,52.5
2023,19,2023_19_LA_DET,DET,LA,1,75,Touchdown,10,75,run,10,3.5,52.5
2023,19,2023_19_LA_DET,LA,DET,2,75,Punt,4,13,pass,14,-3.5,52.5
2023,19,2023_19_MIA_KC,KC,MIA,1,69,Touchdown,9,69,pass,0,4.5,43.5
2023,19,2023_19_MIA_KC,MIA,KC,2,79,Punt,3,6,pass,0,-4.5,43.5
2023,19,2023_19_PHI_TB,TB,PHI,1,75,Field goal,11,65,pass,0,-2.5,43
2023,19,2023_19_PHI_TB,PHI,TB,2,75,Punt,3,-10,run,-1,2.5,43
2023,19,2023_19_PIT_BUF,PIT,BUF,1,70,Punt,5,19,run,1,-10,39.5
2023,19,2023_19_PIT_BUF,BUF,PIT,2,75,Punt,3,2,pass,0,10,39.5
2023,20,2023_20_GB_SF,GB,SF,1,69,Field goal,13,58,pass,0,-10.5,50.5
2023,20,2023_20_GB_SF,SF,GB,2,75,Punt,3,6,run,-1,10.5,50.5
2023,20,2023_20_HOU_BAL,HOU,BAL,1,75,Punt,3,7,run,0,-10,44
2023,20,2023_20_HOU_BAL,BAL,HOU,2,55,Touchdown,6,55,pass,9,10,44
2023,20,2023_20_KC_BUF,BUF,KC,1,69,Field goal,13,60,pass,3,2.5,45.5
2023,20,2023_20_KC_BUF,KC,BUF,2,75,Touchdown,6,75,pass,30,-2.5,45.5
2023,20,2023_20_TB_DET,DET,TB,1,75,Punt,3,7,pass,0,6,49.5
2023,20,2023_20_TB_DET,TB,DET,2,75,Punt,6,28,pass,12,-6,49.5
2023,21,2023_21_DET_SF,DET,SF,1,75,Touchdown,4,75,run,4,-7.5,52.5
2023,21,2023_21_DET_SF,SF,DET,2,75,Field goal,8,50,run,8,7.5,52.5
2023,21,2023_21_KC_BAL,BAL,KC,1,75,Punt,3,3,run,1,4.5,44
2023,21,2023_21_KC_BAL,KC,BAL,2,75,Punt,3,7,run,1,-4.5,44
2023,22,2023_22_SF_KC,SF,KC,1,75,Turnover,5,48,run,6,1.5,47
2023,22,2023_22_SF_KC,KC,SF,2,75,Turnover,3,-2,run,0,-1.5,47
2024,1,2024_01_ARI_BUF,ARI,BUF,1,70,Touchdown,13,70,run,3,-6.5,46
2024,1,2024_01_ARI_BUF,BUF,ARI,2,60,Touchdown,10,60,run,1,6.5,46
2024,1,2024_01_BAL_KC,BAL,KC,1,70,Touchdown,11,70,run,2,-3,46
2024,1,2024_01_BAL_KC,KC,BAL,2,81,Touchdown,6,81,run,5,3,46
2024,1,2024_01_CAR_NO,NO,CAR,1,76,Touchdown,5,76,run,9,3.5,41.5
2024,1,2024_01_CAR_NO,CAR,NO,2,74,Turnover,3,-7,run,-2,-3.5,41.5
2024,1,2024_01_DAL_CLE,DAL,CLE,1,77,Punt,3,9,pass,-7,-2.5,42
2024,1,2024_01_DAL_CLE,CLE,DAL,2,75,Opp touchdown,3,-14,run,4,2.5,42
2024,1,2024_01_DEN_SEA,SEA,DEN,1,70,Turnover,2,-7,pass,-7,6.5,42
2024,1,2024_01_DEN_SEA,DEN,SEA,2,73,Punt,3,-8,run,-4,-6.5,42
2024,1,2024_01_GB_PHI,GB,PHI,1,65,Punt,6,27,run,-1,-2,49.5
2024,1,2024_01_GB_PHI,PHI,GB,2,70,Touchdown,2,70,run,3,2,49.5
2024,1,2024_01_HOU_IND,IND,HOU,1,73,Turnover on downs,6,27,run,5,-3,49
2024,1,2024_01_HOU_IND,HOU,IND,2,70,Field goal,8,37,run,0,3,49
2024,1,2024_01_JAX_MIA,MIA,JAX,1,80,Turnover on downs,7,38,run,0,3.5,49.5
2024,1,2024_01_JAX_MIA,JAX,MIA,2,70,Punt,3,5,run,2,-3.5,49.5
2024,1,2024_01_LA_DET,LA,DET,1,70,Punt,3,-3,pass,-1,-5,54
