season,week,team,player,targets,receptions,airYards,carries,earlyTargets,earlyCarries,redLooks,tenLooks,weighted_targets,weighted_receptions,weighted_airYards,weighted_carries,weighted_earlyTargets,weighted_earlyCarries,weighted_redLooks,weighted_tenLooks,team_targets,team_receptions,team_airYards,team_carries,team_earlyTargets,team_earlyCarries,team_redLooks,team_tenLooks,teamWeighted_targets,teamWeighted_receptions,teamWeighted_airYards,teamWeighted_carries,teamWeighted_earlyTargets,teamWeighted_earlyCarries,teamWeighted_redLooks,teamWeighted_tenLooks
2018,13,CAR,00-0034365,5,5,28,0,5,0,0,0,3.459,3.459,17.275,0,3.459,0,0,0,41,28,421,18,34,17,5,2,33.459,22.508,338.731,16.155,27.676,15.155,4.038,1.504
2018,13,CAR,00-0034827,8,4,129,2,7,2,1,0,6.407,3.188,93.706,2,5.407,2,0.534,0,41,28,421,18,34,17,5,2,33.459,22.508,338.731,16.155,27.676,15.155,4.038,1.504
2018,13,CHI,00-0026544,0,0,0,4,0,3,0,0,0,0,0,3.903,0,2.903,0,0,40,27,363,32,28,26,15,11,29.072,19.285,270.207,31.903,19.281,25.903,9.977,7.219
2018,13,CHI,00-0029319,1,1,8,0,1,0,0,0,0.665,0.665,5.323,0,0.665,0,0,0,40,27,363,32,28,26,15,11,29.072,19.285,270.207,31.903,19.281,25.903,9.977,7.219
2018,13,CHI,00-0029657,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,40,27,363,32,28,26,15,11,29.072,19.285,270.207,31.903,19.281,25.903,9.977,7.219
2018,13,CHI,00-0030710,1,0,18,0,1,0,1,0,0.585,0,10.531,0,0.585,0,0.585,0,40,27,363,32,28,26,15,11,29.072,19.285,270.207,31.903,19.281,25.903,9.977,7.219
2018,13,CHI,00-0031228,7,3,103,0,6,0,1,1,5.802,2.195,95.47,0,4.802,0,0.609,0.609,40,27,363,32,28,26,15,11,29.072,19.285,270.207,31.903,19.281,25.903,9.977,7.219
2018,13,CHI,00-0031428,9,5,90,0,7,0,1,1,6.952,3.952,76.616,0,4.952,0,0,0,40,27,363,32,28,26,15,11,29.072,19.285,270.207,31.903,19.281,25.903,9.977,7.219
2018,13,CHI,00-0032661,1,0,18,0,1,0,1,0,0.595,0,10.716,0,0.595,0,0.595,0,40,27,363,32,28,26,15,11,29.072,19.285,270.207,31.903,19.281,25.903,9.977,7.219
2018,13,CHI,00-0032780,1,1,-2,16,0,14,4,3,1,1,-2,16,0,14,4,3,40,27,363,32,28,26,15,11,29.072,19.285,270.207,31.903,19.281,25.903,9.977,7.219
2018,13,CHI,00-0033373,2,2,14,3,0,3,0,0,1.995,1.995,13.969,3,0,3,0,0,40,27,363,32,28,26,15,11,29.072,19.285,270.207,31.903,19.281,25.903,9.977,7.219
2018,13,CHI,00-0033556,14,12,102,8,9,6,3,2,9.258,7.258,55.145,8,6.071,6,1.577,1,40,27,363,32,28,26,15,11,29.072,19.285,270.207,31.903,19.281,25.903,9.977,7.219
2018,13,CHI,00-0033896,2,2,5,0,1,0,1,1,1.609,1.609,3.828,0,1,0,1,1,40,27,363,32,28,26,15,11,29.072,19.285,270.207,31.903,19.281,25.903,9.977,7.219
2018,13,CHI,00-0034353,2,1,7,0,2,0,2,2,0.609,0.609,0.609,0,0.609,0,0.609,0.609,40,27,363,32,28,26,15,11,29.072,19.285,270.207,31.903,19.281,25.903,9.977,7.219
2018,13,CIN,00-0027942,1,1,2,0,0,0,0,0,1,1,2,0,0,0,0,0,36,25,194,23,24,20,2,0,28.224,18.211,164.859,17.63,18.485,14.63,2,0
2018,13,CIN,00-0030456,8,6,-6,5,3,3,0,0,5.399,3.399,-9.549,3.6,2.379,1.6,0,0,36,25,194,23,24,20,2,0,28.224,18.211,164.859,17.63,18.485,14.63,2,0
2018,13,CIN,00-0031788,2,1,4,0,2,0,0,0,0.484,0.101,0.403,0,0.484,0,0,0,36,25,194,23,24,20,2,0,28.224,18.211,164.859,17.63,18.485,14.63,2,0
2018,13,CIN,00-0032134,6,5,23,0,6,0,0,0,4.266,3.266,16.533,0,4.266,0,0,0,36,25,194,23,24,20,2,0,28.224,18.211,164.859,17.63,18.485,14.63,2,0
2018,13,CIN,00-0032436,0,0,0,3,0,3,0,0,0,0,0,1.96,0,1.96,0,0,36,25,194,23,24,20,2,0,28.224,18.211,164.859,17.63,18.485,14.63,2,0
2018,13,CIN,00-0032543,1,1,-4,1,0,1,0,0,1,1,-4,1,0,1,0,0,36,25,194,23,24,20,2,0,28.224,18.211,164.859,17.63,18.485,14.63,2,0
2018,13,CIN,00-0032795,4,1,43,0,3,0,1,0,2.694,0.064,26.743,0,1.694,0,1,0,36,25,194,23,24,20,2,0,28.224,18.211,164.859,17.63,18.485,14.63,2,0
2018,13,CIN,00-0033009,8,6,95,0,5,0,0,0,8,6,95,0,5,0,0,0,36,25,194,23,24,20,2,0,28.224,18.211,164.859,17.63,18.485,14.63,2,0
2018,13,CIN,00-0033460,3,2,23,1,3,1,1,0,2.662,1.662,22.324,1,2.662,1,1,0,36,25,194,23,24,20,2,0,28.224,18.211,164.859,17.63,18.485,14.63,2,0
2018,13,CIN,00-0033897,2,2,-9,12,1,11,0,0,1.719,1.719,-7.596,10.069,1,9.069,0,0,36,25,194,23,24,20,2,0,28.224,18.211,164.859,17.63,18.485,14.63,2,0
2018,13,CIN,00-0034532,1,0,23,0,1,0,0,0,1,0,23,0,1,0,0,0,36,25,194,23,24,20,2,0,28.224,18.211,164.859,17.63,18.485,14.63,2,0
2018,13,CIN,00-0034679,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,36,25,194,23,24,20,2,0,28.224,18.211,164.859,17.63,18.485,14.63,2,0
2018,13,CLE,00-0031382,9,6,146,0,8,0,0,0,3.435,2.435,21.826,0,3.435,0,0,0,41,29,392,9,31,9,3,2,10.167,4.577,90.719,4.665,7.747,4.665,0,0
2018,13,CLE,00-0032054,2,2,22,0,2,0,0,0,0,0,0,0,0,0,0,0,41,29,392,9,31,9,3,2,10.167,4.577,90.719,4.665,7.747,4.665,0,0
2018,13,CLE,00-0032257,3,2,13,0,2,0,0,0,1,0,18,0,0,0,0,0,41,29,392,9,31,9,3,2,10.167,4.577,90.719,4.665,7.747,4.665,0,0
2018,13,CLE,00-0032977,4,4,57,0,3,0,1,0,0.066,0.066,1.059,0,0.066,0,0,0,41,29,392,9,31,9,3,2,10.167,4.577,90.719,4.665,7.747,4.665,0,0
2018,13,CLE,00-0033080,2,1,28,0,2,0,0,0,0.412,0,5.768,0,0.412,0,0,0,41,29,392,9,31,9,3,2,10.167,4.577,90.719,4.665,7.747,4.665,0,0
2018,13,CLE,00-0033885,6,3,58,0,3,0,0,0,1.41,1,11.572,0,1,0,0,0,41,29,392,9,31,9,3,2,10.167,4.577,90.719,4.665,7.747,4.665,0,0
2018,13,CLE,00-0034253,4,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,41,29,392,9,31,9,3,2,10.167,4.577,90.719,4.665,7.747,4.665,0,0
2018,13,CLE,00-0034273,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41,29,392,9,31,9,3,2,10.167,4.577,90.719,4.665,7.747,4.665,0,0
2018,13,CLE,00-0034772,7,3,69,0,4,0,1,1,3.778,1.01,32.56,0,2.768,0,0,0,41,29,392,9,31,9,3,2,10.167,4.577,90.719,4.665,7.747,4.665,0,0
2018,13,CLE,00-0034791,3,3,-6,9,3,9,1,1,0.066,0.066,-0.066,4.665,0.066,4.665,0,0,41,29,392,9,31,9,3,2,10.167,4.577,90.719,4.665,7.747,4.665,0,0
2018,13,DAL,00-0029000,3,2,11,0,2,0,0,0,3,2,11,0,2,0,0,0,28,24,188,28,22,25,7,3,28,24,188,28,22,25,7,3
2018,13,DAL,00-0031544,8,8,51,0,6,0,0,0,8,8,51,0,6,0,0,0,28,24,188,28,22,25,7,3,28,24,188,28,22,25,7,3
2018,13,DAL,00-0031900,0,0,0,3,0,3,1,0,0,0,0,3,0,3,1,0,28,24,188,28,22,25,7,3,28,24,188,28,22,25,7,3
2018,13,DAL,00-0033045,6,6,-3,23,5,21,4,1,6,6,-3,23,5,21,4,1,28,24,188,28,22,25,7,3,28,24,188,28,22,25,7,3
2018,13,DAL,00-0033077,0,0,0,2,0,1,0,0,0,0,0,2,0,1,0,0,28,24,188,28,22,25,7,3,28,24,188,28,22,25,7,3
2018,13,DAL,00-0033591,1,1,5,0,1,0,0,0,1,1,5,0,1,0,0,0,28,24,188,28,22,25,7,3,28,24,188,28,22,25,7,3
2018,13,DAL,00-0033658,1,1,2,0,0,0,0,0,1,1,2,0,0,0,0,0,28,24,188,28,22,25,7,3,28,24,188,28,22,25,7,3
2018,13,DAL,00-0034383,2,1,10,0,2,0,1,1,2,1,10,0,2,0,1,1,28,24,188,28,22,25,7,3,28,24,188,28,22,25,7,3
2018,13,DAL,00-0034764,7,5,112,0,6,0,1,1,7,5,112,0,6,0,1,1,28,24,188,28,22,25,7,3,28,24,188,28,22,25,7,3
2018,13,DEN,00-0027685,6,4,26,0,4,0,0,0,6,4,26,0,4,0,0,0,19,12,130,33,13,29,4,1,18,11,104,21.96,13,19.96,2,1
2018,13,DEN,00-0028986,0,0,0,1,0,1,0,0,0,0,0,0.808,0,0.808,0,0,19,12,130,33,13,29,4,1,18,11,104,21.96,13,19.96,2,1
2018,13,DEN,00-0031744,1,0,-2,0,1,0,0,0,1,0,-2,0,1,0,0,0,19,12,130,33,13,29,4,1,18,11,104,21.96,13,19.96,2,1
2018,13,DEN,00-0032956,2,1,-2,0,2,0,0,0,2,1,-2,0,2,0,0,0,19,12,130,33,13,29,4,1,18,11,104,21.96,13,19.96,2,1
2018,13,DEN,00-0032972,2,2,13,1,1,1,1,0,2,2,13,1,1,1,1,0,19,12,130,33,13,29,4,1,18,11,104,21.96,13,19.96,2,1
2018,13,DEN,00-0034109,1,1,-2,19,1,17,1,1,1,1,-2,15.17,1,13.17,1,1,19,12,130,33,13,29,4,1,18,11,104,21.96,13,19.96,2,1
2018,13,DEN,00-0034348,7,4,97,0,4,0,0,0,6,3,71,0,4,0,0,0,19,12,130,33,13,29,4,1,18,11,104,21.96,13,19.96,2,1
2018,13,DEN,00-0034838,0,0,0,12,0,10,2,0,0,0,0,4.982,0,4.982,0,0,19,12,130,33,13,29,4,1,18,11,104,21.96,13,19.96,2,1
2018,13,DET,00-0026498,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,33,20,269,26,23,25,17,4,23.177,16.177,152.177,22.312,15.177,21.312,9.988,4
2018,13,DET,00-0027325,1,0,-2,16,1,16,4,2,1,0,-2,15,1,15,3,2,33,20,269,26,23,25,17,4,23.177,16.177,152.177,22.312,15.177,21.312,9.988,4
2018,13,DET,00-0030089,2,1,9,0,2,0,0,0,1,1,6,0,1,0,0,0,33,20,269,26,23,25,17,4,23.177,16.177,152.177,22.312,15.177,21.312,9.988,4
2018,13,DET,00-0030107,4,3,22,8,3,7,5,1,4,3,22,5.312,3,4.312,4,1,33,20,269,26,23,25,17,4,23.177,16.177,152.177,22.312,15.177,21.312,9.988,4
2018,13,DET,00-0030443,6,4,88,0,5,0,1,0,4,3,57,0,3,0,0,0,33,20,269,26,23,25,17,4,23.177,16.177,152.177,22.312,15.177,21.312,9.988,4
2018,13,DET,00-0031189,1,1,17,0,1,0,0,0,0,0,0,0,0,0,0,0,33,20,269,26,23,25,17,4,23.177,16.177,152.177,22.312,15.177,21.312,9.988,4
2018,13,DET,00-0031326,10,7,23,0,4,0,2,1,8.189,5.189,25.189,0,2.189,0,1,1,33,20,269,26,23,25,17,4,23.177,16.177,152.177,22.312,15.177,21.312,9.988,4
2018,13,DET,00-0031665,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,33,20,269,26,23,25,17,4,23.177,16.177,152.177,22.312,15.177,21.312,9.988,4
2018,13,DET,00-0032381,1,1,1,0,1,0,1,0,0.988,0.988,0.988,0,0.988,0,0.988,0,33,20,269,26,23,25,17,4,23.177,16.177,152.177,22.312,15.177,21.312,9.988,4
2018,13,DET,00-0033932,8,3,111,0,6,0,3,0,4,3,43,0,4,0,0,0,33,20,269,26,23,25,17,4,23.177,16.177,152.177,22.312,15.177,21.312,9.988,4
2018,13,GB,00-0023459,0,0,0,3,0,2,0,0,0,0,0,3,0,2,0,0,48,31,354,23,37,20,6,1,47.57,30.57,347.625,22.419,36.57,19.419,5.682,0.682
2018,13,GB,00-0027696,11,8,61,0,8,0,0,0,11,8,61,0,8,0,0,0,48,31,354,23,37,20,6,1,47.57,30.57,347.625,22.419,36.57,19.419,5.682,0.682
2018,13,GB,00-0028002,5,3,16,0,3,0,1,0,5,3,16,0,3,0,1,0,48,31,354,23,37,20,6,1,47.57,30.57,347.625,22.419,36.57,19.419,5.682,0.682
2018,13,GB,00-0031381,13,8,160,0,11,0,2,0,12.6,7.6,153.979,0,10.6,0,2,0,48,31,354,23,37,20,6,1,47.57,30.57,347.625,22.419,36.57,19.419,5.682,0.682
2018,13,GB,00-0031787,2,1,21,0,2,0,0,0,1.971,0.971,20.646,0,1.971,0,0,0,48,31,354,23,37,20,6,1,47.57,30.57,347.625,22.419,36.57,19.419,5.682,0.682
2018,13,GB,00-0033293,4,4,-6,11,3,10,2,1,4,4,-6,10.682,3,9.682,1.682,0.682,48,31,354,23,37,20,6,1,47.57,30.57,347.625,22.419,36.57,19.419,5.682,0.682
2018,13,GB,00-0033757,1,1,4,0,1,0,0,0,1,1,4,0,1,0,0,0,48,31,354,23,37,20,6,1,47.57,30.57,347.625,22.419,36.57,19.419,5.682,0.682
2018,13,GB,00-0033948,4,4,-8,7,4,6,1,0,4,4,-8,6.737,4,5.737,1,0,48,31,354,23,37,20,6,1,47.57,30.57,347.625,22.419,36.57,19.419,5.682,0.682
2018,13,GB,00-0034272,7,2,81,2,4,2,0,0,7,2,81,2,4,2,0,0,48,31,354,23,37,20,6,1,47.57,30.57,347.625,22.419,36.57,19.419,5.682,0.682
2018,13,GB,00-0034279,1,0,25,0,1,0,0,0,1,0,25,0,1,0,0,0,48,31,354,23,37,20,6,1,47.57,30.57,347.625,22.419,36.57,19.419,5.682,0.682
2018,13,HOU,00-0027874,5,3,65,0,4,0,1,0,3.103,2.386,34.84,0,2.103,0,0,0,29,22,218,38,19,33,5,0,18.113,15.068,156.678,20.631,12.237,19.085,3,0
2018,13,HOU,00-0029615,1,1,1,19,0,19,1,0,1,1,1,12.695,0,12.695,1,0,29,22,218,38,19,33,5,0,18.113,15.068,156.678,20.631,12.237,19.085,3,0
2018,13,HOU,00-0030108,1,1,7,0,0,0,0,0,1,1,7,0,0,0,0,0,29,22,218,38,19,33,5,0,18.113,15.068,156.678,20.631,12.237,19.085,3,0
2018,13,HOU,00-0030564,12,7,116,0,6,0,0,0,6.827,4.499,90.629,0,3.952,0,0,0,29,22,218,38,19,33,5,0,18.113,15.068,156.678,20.631,12.237,19.085,3,0
2018,13,HOU,00-0031075,0,0,0,13,0,12,1,0,0,0,0,5,0,5,1,0,29,22,218,38,19,33,5,0,18.113,15.068,156.678,20.631,12.237,19.085,3,0
2018,13,HOU,00-0031763,6,6,1,0,5,0,1,0,3,3,-1,0,3,0,0,0,29,22,218,38,19,33,5,0,18.113,15.068,156.678,20.631,12.237,19.085,3,0
2018,13,HOU,00-0033537,0,0,0,6,0,2,0,0,0,0,0,2.936,0,1.39,0,0,29,22,218,38,19,33,5,0,18.113,15.068,156.678,20.631,12.237,19.085,3,0
2018,13,HOU,00-0034364,1,1,6,0,1,0,0,0,0.739,0.739,4.433,0,0.739,0,0,0,29,22,218,38,19,33,5,0,18.113,15.068,156.678,20.631,12.237,19.085,3,0
2018,13,HOU,00-0034420,3,3,22,0,3,0,1,0,2.444,2.444,19.776,0,2.444,0,1,0,29,22,218,38,19,33,5,0,18.113,15.068,156.678,20.631,12.237,19.085,3,0
2018,13,IND,00-0028411,6,2,74,0,5,0,0,0,5.826,2,73.304,0,4.826,0,0,0,50,33,355,16,33,13,5,3,47.897,31.419,334.956,15.652,31.245,12.652,5,3
2018,13,IND,00-0029608,13,8,138,0,8,0,1,0,12.478,7.478,131.561,0,7.478,0,1,0,50,33,355,16,33,13,5,3,47.897,31.419,334.956,15.652,31.245,12.652,5,3
2018,13,IND,00-0029668,0,0,0,2,0,2,0,0,0,0,0,1.826,0,1.826,0,0,50,33,355,16,33,13,5,3,47.897,31.419,334.956,15.652,31.245,12.652,5,3
2018,13,IND,00-0030854,1,1,0,0,0,0,0,0,0.826,0.826,0,0,0,0,0,0,50,33,355,16,33,13,5,3,47.897,31.419,334.956,15.652,31.245,12.652,5,3
2018,13,IND,00-0031068,2,0,8,0,2,0,0,0,2,0,8,0,2,0,0,0,50,33,355,16,33,13,5,3,47.897,31.419,334.956,15.652,31.245,12.652,5,3
2018,13,IND,00-0031387,16,10,122,1,11,0,1,1,15.062,9.41,110.446,1,10.236,0,1,1,50,33,355,16,33,13,5,3,47.897,31.419,334.956,15.652,31.245,12.652,5,3
2018,13,IND,00-0033251,1,1,5,1,1,1,0,0,0.826,0.826,4.13,1,0.826,1,0,0,50,33,355,16,33,13,5,3,47.897,31.419,334.956,15.652,31.245,12.652,5,3
2018,13,IND,00-0033951,1,1,2,8,1,7,0,0,1,1,2,8,1,7,0,0,50,33,355,16,33,13,5,3,47.897,31.419,334.956,15.652,31.245,12.652,5,3
2018,13,IND,00-0034367,9,9,6,4,5,3,2,1,8.879,8.879,5.515,3.826,4.879,2.826,2,1,50,33,355,16,33,13,5,3,47.897,31.419,334.956,15.652,31.245,12.652,5,3
2018,13,IND,00-0034400,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,50,33,355,16,33,13,5,3,47.897,31.419,334.956,15.652,31.245,12.652,5,3
2018,13,JAX,00-0031045,1,1,-5,13,1,12,3,0,1,1,-5,13,1,12,3,0,22,18,109,27,16,22,6,0,22,18,109,26.478,16,21.652,6,0
2018,13,JAX,00-0031339,4,3,30,0,3,0,0,0,4,3,30,0,3,0,0,0,22,18,109,27,16,22,6,0,22,18,109,26.478,16,21.652,6,0
2018,13,JAX,00-0031951,2,2,-2,0,1,0,0,0,2,2,-2,0,1,0,0,0,22,18,109,27,16,22,6,0,22,18,109,26.478,16,21.652,6,0
2018,13,JAX,00-0032209,8,7,5,8,6,7,1,0,8,7,5,7.652,6,6.652,1,0,22,18,109,27,16,22,6,0,22,18,109,26.478,16,21.652,6,0
2018,13,JAX,00-0033104,0,0,0,5,0,2,2,0,0,0,0,4.826,0,2,2,0,22,18,109,27,16,22,6,0,22,18,109,26.478,16,21.652,6,0
2018,13,JAX,00-0033681,2,2,11,0,2,0,0,0,2,2,11,0,2,0,0,0,22,18,109,27,16,22,6,0,22,18,109,26.478,16,21.652,6,0
2018,13,JAX,00-0033839,5,3,70,1,3,1,0,0,5,3,70,1,3,1,0,0,22,18,109,27,16,22,6,0,22,18,109,26.478,16,21.652,6,0
2018,13,KC,00-0030155,6,3,34,0,5,0,2,0,5.876,2.881,32.456,0,4.876,0,1.881,0,37,23,431,27,28,23,13,9,35.174,22.327,417.94,26.56,26.749,22.63,12.881,9
2018,13,KC,00-0030414,1,1,1,14,1,12,3,3,1,1,1,13.993,1,11.993,3,3,37,23,431,27,28,23,13,9,35.174,22.327,417.94,26.56,26.749,22.63,12.881,9
2018,13,KC,00-0030506,13,12,128,0,9,0,3,3,12.446,11.446,126.432,0,8.549,0,3,3,37,23,431,27,28,23,13,9,35.174,22.327,417.94,26.56,26.749,22.63,12.881,9
2018,13,KC,00-0030874,2,2,-5,5,1,5,2,0,2,2,-5,4.637,1,4.637,2,0,37,23,431,27,28,23,13,9,35.174,22.327,417.94,26.56,26.749,22.63,12.881,9
2018,13,KC,00-0032128,7,3,76,0,5,0,1,1,6.021,3,68.101,0,4.466,0,1,1,37,23,431,27,28,23,13,9,35.174,22.327,417.94,26.56,26.749,22.63,12.881,9
2018,13,KC,00-0032775,1,1,28,0,1,0,0,0,1,1,28,0,1,0,0,0,37,23,431,27,28,23,13,9,35.174,22.327,417.94,26.56,26.749,22.63,12.881,9
2018,13,KC,00-0033040,6,1,128,2,5,2,2,2,5.83,1,125.952,2,4.859,2,2,2,37,23,431,27,28,23,13,9,35.174,22.327,417.94,26.56,26.749,22.63,12.881,9
2018,13,KC,00-0033474,1,0,41,0,1,0,0,0,1,0,41,0,1,0,0,0,37,23,431,27,28,23,13,9,35.174,22.327,417.94,26.56,26.749,22.63,12.881,9
2018,13,KC,00-0033873,0,0,0,6,0,4,0,0,0,0,0,5.931,0,4,0,0,37,23,431,27,28,23,13,9,35.174,22.327,417.94,26.56,26.749,22.63,12.881,9
2018,13,LA,00-0030431,8,5,127,2,6,2,1,1,8,5,127,1.609,6,1.609,1,1,32,17,349,27,26,24,10,5,32,17,349,25.047,26,22.438,9.219,4.219
2018,13,LA,00-0031236,6,4,117,0,6,0,0,0,6,4,117,0,6,0,0,0,32,17,349,27,26,24,10,5,32,17,349,25.047,26,22.438,9.219,4.219
2018,13,LA,00-0031806,0,0,0,2,0,2,0,0,0,0,0,2,0,2,0,0,32,17,349,27,26,24,10,5,32,17,349,25.047,26,22.438,9.219,4.219
2018,13,LA,00-0032241,5,3,9,23,5,20,7,3,5,3,9,21.438,5,18.828,6.219,2.219,32,17,349,27,26,24,10,5,32,17,349,25.047,26,22.438,9.219,4.219
2018,13,LA,00-0033110,4,2,15,0,4,0,0,0,4,2,15,0,4,0,0,0,32,17,349,27,26,24,10,5,32,17,349,25.047,26,22.438,9.219,4.219
2018,13,LA,00-0033111,1,0,6,0,1,0,0,0,1,0,6,0,1,0,0,0,32,17,349,27,26,24,10,5,32,17,349,25.047,26,22.438,9.219,4.219
2018,13,LA,00-0033895,3,1,38,0,1,0,0,0,3,1,38,0,1,0,0,0,32,17,349,27,26,24,10,5,32,17,349,25.047,26,22.438,9.219,4.219
